Order ID,Order Date,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-01009,2022-04-19,CUST-1236,Kathryn Snyder,Consumer,Central,Technology,Copiers,Office Copier Machine,21058.14,2,0,6712.33
ORD-00346,2022-04-21,CUST-1014,Michele Williams,Consumer,West,Office Supplies,Paper,A4 Paper Ream,9322.74,5,0.2,-62.17
ORD-00374,2022-04-21,CUST-1157,Joshua Perry,Corporate,Central,Furniture,Bookcases,Modern Bookcase,26689.1,10,0,6728.07
ORD-01327,2022-04-21,CUST-1237,Andrew Reynolds,Consumer,South,Technology,Phones,Smartphone X200,159912.2,5,0.1,3164.13
ORD-00203,2022-04-22,CUST-1123,April Frost,Corporate,West,Technology,Phones,Smartphone Lite,36315.33,8,0,12567.46
ORD-00276,2022-04-22,CUST-1006,Connie Lawrence,Consumer,South,Office Supplies,Supplies,Glue Stick,1490.9,3,0.1,-10.68
ORD-00303,2022-04-22,CUST-1282,Tammie Bright,Home Office,West,Office Supplies,Paper,Sticky Notes Pack,16023.33,11,0.3,1254.95
ORD-00480,2022-04-23,CUST-1100,Stephen Mckee,Corporate,Central,Office Supplies,Art,Sketch Pad,3608.03,4,0,1236.66
ORD-01707,2022-04-23,CUST-1243,Kevin Walters,Home Office,West,Furniture,Furnishings,Wall Clock,43105.27,4,0,9557.86
ORD-00523,2022-04-25,CUST-1252,Olivia Harris,Consumer,Central,Technology,Phones,Cordless Phone,369535.37,9,0,58718.95
ORD-01255,2022-04-25,CUST-1143,Patricia Rodriguez,Consumer,North,Technology,Phones,Cordless Phone,46487.16,1,0.05,11114.2
ORD-01457,2022-04-25,CUST-1232,Susan Serrano,Home Office,Central,Technology,Accessories,Webcam HD,217901.54,4,0,45813.23
ORD-00839,2022-04-27,CUST-1056,Michael Lewis,Home Office,Central,Technology,Machines,Scanner,239593.85,7,0,81004.64
ORD-00145,2022-04-29,CUST-1287,Joseph Knight,Home Office,West,Office Supplies,Fasteners,Push Pins Pack,1496.69,1,0,95.17
ORD-00003,2022-04-30,CUST-1297,Laura Haney,Consumer,Central,Furniture,Bookcases,5-Shelf Bookcase,8970.58,1,0,601.6
ORD-01257,2022-04-30,CUST-1230,Lori Guerrero,Corporate,South,Office Supplies,Envelopes,Padded Envelopes,643.89,11,0,176.27
ORD-00002,2022-05-01,CUST-1085,Zachary Ferrell,Home Office,West,Furniture,Furnishings,Wall Clock,37088.91,8,0.3,-5287.89
ORD-01021,2022-05-01,CUST-1246,Donna Landry,Consumer,Central,Furniture,Chairs,Recliner Chair,77971.07,9,0.05,8030.61
ORD-01296,2022-05-01,CUST-1194,Angelica Keith,Corporate,North,Furniture,Tables,Dining Table,37991.49,5,0.15,-1614.31
ORD-01897,2022-05-01,CUST-1041,Paula Moreno,Corporate,East,Technology,Phones,Smartphone X200,421209.86,8,0,94725.9
ORD-01436,2022-05-02,CUST-1130,Megan Orr,Home Office,North,Technology,Machines,Scanner,219745.97,5,0,15340.84
ORD-00517,2022-05-03,CUST-1268,Colin Terry,Corporate,South,Technology,Copiers,Desktop Copier,164851.22,4,0.2,-16313.53
ORD-00644,2022-05-03,CUST-1071,Jordan Henderson,Consumer,East,Technology,Machines,All-in-One Printer,115889.17,3,0.3,2685.12
ORD-01937,2022-05-03,CUST-1080,Lisa Barnes,Corporate,South,Furniture,Chairs,Executive Office Chair,52063.73,7,0,8638.13
ORD-00205,2022-05-04,CUST-1204,Joseph Coleman,Consumer,Central,Technology,Copiers,Office Copier Machine,462480.91,12,0,61621.1
ORD-01287,2022-05-04,CUST-1068,Carol Tucker,Consumer,West,Furniture,Bookcases,Corner Bookcase,11722.93,3,0.15,-443.94
ORD-01374,2022-05-05,CUST-1035,Debra Davidson,Corporate,Central,Technology,Accessories,Wireless Mouse,191149.48,5,0.05,18203.93
ORD-00509,2022-05-06,CUST-1015,Dylan Miller,Home Office,Central,Furniture,Tables,Coffee Table,73431.15,6,0.15,1832.09
ORD-01959,2022-05-06,CUST-1145,Amber Wright,Consumer,North,Technology,Accessories,Wireless Mouse,321896.41,6,0.05,85477.9
ORD-01969,2022-05-06,CUST-1085,Zachary Ferrell,Home Office,East,Furniture,Bookcases,Corner Bookcase,14309.28,7,0.3,-1959.77
ORD-01972,2022-05-06,CUST-1005,Cristian Santos,Corporate,West,Furniture,Tables,Conference Table,12495.56,1,0.05,1237.66
ORD-00828,2022-05-08,CUST-1121,Larry Dixon,Corporate,West,Furniture,Chairs,Recliner Chair,28547.33,2,0,9028.25
ORD-00183,2022-05-09,CUST-1296,John Young,Corporate,North,Office Supplies,Storage,File Organizer,8087.93,6,0.3,-1079.08
ORD-01462,2022-05-09,CUST-1013,Lisa Hensley,Home Office,East,Technology,Phones,Smartphone X200,29185.54,1,0,2034.63
ORD-00363,2022-05-10,CUST-1276,Matthew Moore,Corporate,West,Furniture,Furnishings,Office Partition,28167.21,3,0,2221.74
ORD-01093,2022-05-10,CUST-1144,Christopher Rubio,Consumer,East,Office Supplies,Supplies,Scissors,8732.72,5,0.05,1671.31
ORD-01539,2022-05-10,CUST-1271,Jasmin Alvarado,Consumer,West,Technology,Phones,Smartphone Pro Max,47758.59,8,0.15,9437.06
ORD-00146,2022-05-11,CUST-1278,Marie Christian,Corporate,North,Furniture,Furnishings,Desk Lamp,32142.85,5,0.2,-3726.27
ORD-00518,2022-05-12,CUST-1105,Richard Henson,Home Office,West,Technology,Machines,All-in-One Printer,71984.75,5,0,7743.75
ORD-00776,2022-05-12,CUST-1231,Jessica Stephens,Corporate,South,Furniture,Bookcases,Modern Bookcase,33287.56,7,0.15,2572.95
ORD-01223,2022-05-12,CUST-1205,Erin Warner,Consumer,East,Furniture,Tables,Conference Table,31804.04,3,0,6568.08
ORD-00597,2022-05-14,CUST-1066,Amber Kidd,Consumer,East,Office Supplies,Art,Whiteboard,16348.77,12,0.1,1894.72
ORD-00973,2022-05-14,CUST-1223,Elizabeth Oliver DDS,Home Office,East,Furniture,Chairs,Folding Chair,5838.6,8,0.15,-808.65
ORD-01353,2022-05-14,CUST-1265,Yvonne Burns,Home Office,South,Office Supplies,Fasteners,Push Pins Pack,925.43,9,0,286.78
ORD-00495,2022-05-16,CUST-1155,Brenda Hall,Corporate,North,Furniture,Chairs,Mesh Task Chair,135670.36,10,0,12707.85
ORD-00978,2022-05-16,CUST-1058,Richard Aguirre,Corporate,West,Technology,Copiers,Office Copier Machine,145868.04,3,0.3,-33552.39
ORD-01151,2022-05-16,CUST-1084,Paul Jones,Consumer,North,Technology,Copiers,Desktop Copier,235509.91,4,0.3,-62776.12
ORD-01863,2022-05-16,CUST-1130,Megan Orr,Home Office,East,Technology,Copiers,Desktop Copier,106541.52,6,0,16756.79
ORD-00469,2022-05-18,CUST-1288,Carolyn Miller,Corporate,South,Furniture,Bookcases,5-Shelf Bookcase,19319.28,9,0.05,4113.22
ORD-00812,2022-05-18,CUST-1001,Allison Hill,Home Office,South,Office Supplies,Paper,Printer Paper Bulk,137.64,2,0.3,-35.87
ORD-01102,2022-05-18,CUST-1130,Megan Orr,Home Office,West,Furniture,Furnishings,Wall Clock,69778.63,11,0.2,119.84
ORD-01179,2022-05-18,CUST-1117,William Herrera,Corporate,West,Office Supplies,Supplies,Glue Stick,618.54,6,0.3,-132.9
ORD-01032,2022-05-19,CUST-1124,Michelle Harmon,Consumer,West,Office Supplies,Labels,Sticker Sheet,1215.39,12,0.05,266.56
ORD-01175,2022-05-21,CUST-1040,Brittany Farmer,Corporate,South,Furniture,Chairs,Mesh Task Chair,23581.28,2,0,1981.09
ORD-00969,2022-05-22,CUST-1168,Alyssa Day,Consumer,East,Furniture,Tables,Study Table,14338.45,5,0.05,3661.16
ORD-01978,2022-05-22,CUST-1204,Joseph Coleman,Consumer,South,Technology,Phones,Smartphone X200,218332.31,9,0.05,40084.2
ORD-00422,2022-05-23,CUST-1056,Michael Lewis,Home Office,Central,Technology,Machines,Scanner,62753.02,11,0,17390.32
ORD-01295,2022-05-23,CUST-1270,Patrick Thornton,Consumer,South,Furniture,Chairs,Mesh Task Chair,50507.64,4,0,12024.54
ORD-01798,2022-05-23,CUST-1104,Christine Wright,Consumer,Central,Furniture,Chairs,Executive Office Chair,10891.0,1,0.05,885.41
ORD-00446,2022-05-24,CUST-1277,Wayne Morgan,Corporate,South,Furniture,Furnishings,Office Partition,18059.62,8,0.15,2157.38
ORD-00259,2022-05-26,CUST-1242,Matthew Moon,Consumer,South,Office Supplies,Paper,Printer Paper Bulk,12209.97,7,0,1113.67
ORD-00652,2022-05-26,CUST-1210,Brian Lee,Consumer,North,Furniture,Furnishings,Office Partition,9948.93,3,0.15,543.1
ORD-00355,2022-05-27,CUST-1279,Shannon James,Home Office,West,Furniture,Tables,Coffee Table,87567.58,7,0.05,8029.14
ORD-01900,2022-05-27,CUST-1123,April Frost,Corporate,Central,Furniture,Chairs,Folding Chair,47063.3,5,0,13400.67
ORD-00230,2022-05-29,CUST-1192,Karen Graham,Consumer,West,Office Supplies,Paper,Sticky Notes Pack,7350.29,5,0.2,-33.66
ORD-01499,2022-05-29,CUST-1115,Garrett Lin,Home Office,Central,Office Supplies,Labels,Label Roll,6644.2,4,0,2191.5
ORD-01491,2022-05-30,CUST-1157,Joshua Perry,Corporate,Central,Furniture,Furnishings,Office Partition,90417.8,10,0.1,3403.99
ORD-00113,2022-06-01,CUST-1232,Susan Serrano,Home Office,South,Office Supplies,Supplies,Scissors,14765.55,11,0,3174.58
ORD-00177,2022-06-01,CUST-1230,Lori Guerrero,Corporate,Central,Technology,Copiers,Office Copier Machine,523036.39,9,0,43313.08
ORD-01212,2022-06-01,CUST-1124,Michelle Harmon,Consumer,Central,Office Supplies,Paper,Sticky Notes Pack,6097.59,9,0,1819.72
ORD-00160,2022-06-02,CUST-1025,Matthew Foster,Home Office,North,Technology,Accessories,Mechanical Keyboard,1691.49,2,0.15,-173.42
ORD-00222,2022-06-03,CUST-1012,Jamie Arnold,Home Office,North,Furniture,Furnishings,Desk Lamp,27247.26,2,0,9064.73
ORD-00236,2022-06-03,CUST-1281,Amanda Jones,Home Office,North,Technology,Copiers,Desktop Copier,71052.33,7,0,4694.19
ORD-00779,2022-06-03,CUST-1294,Margaret Coleman,Corporate,West,Office Supplies,Envelopes,Padded Envelopes,5987.94,6,0,2078.28
ORD-01788,2022-06-03,CUST-1108,Sierra Johnson,Consumer,South,Office Supplies,Labels,Sticker Sheet,6105.96,8,0.1,1117.64
ORD-00001,2022-06-04,CUST-1227,Kirk Carter,Corporate,Central,Furniture,Chairs,Executive Office Chair,27864.64,2,0.3,-5990.55
ORD-01934,2022-06-04,CUST-1146,Joyce Solis,Home Office,East,Technology,Machines,Scanner,179163.02,12,0,42010.44
ORD-00442,2022-06-05,CUST-1233,Christopher Parker,Corporate,East,Technology,Machines,Label Maker,50562.19,3,0.2,1910.48
ORD-01217,2022-06-06,CUST-1078,Megan Young,Corporate,South,Technology,Phones,Cordless Phone,214035.35,7,0,49177.51
ORD-00515,2022-06-07,CUST-1155,Brenda Hall,Corporate,Central,Technology,Copiers,Office Copier Machine,61202.03,4,0,19233.9
ORD-00694,2022-06-07,CUST-1123,April Frost,Corporate,North,Furniture,Chairs,Executive Office Chair,55738.05,12,0,18875.69
ORD-01108,2022-06-07,CUST-1102,Cameron Parker,Home Office,West,Technology,Accessories,Wireless Mouse,339262.83,7,0.2,-24892.78
ORD-01138,2022-06-07,CUST-1035,Debra Davidson,Corporate,North,Technology,Accessories,Wireless Mouse,178601.25,8,0,22091.9
ORD-00023,2022-06-08,CUST-1147,Victoria Larson,Consumer,South,Technology,Machines,Label Maker,83741.31,9,0,21934.0
ORD-00593,2022-06-08,CUST-1276,Matthew Moore,Corporate,North,Office Supplies,Supplies,Tape Dispenser,3316.77,2,0.15,-115.58
ORD-01477,2022-06-08,CUST-1290,Briana Murray,Consumer,East,Technology,Copiers,Office Copier Machine,40330.36,1,0.2,3445.16
ORD-00312,2022-06-09,CUST-1265,Yvonne Burns,Home Office,East,Technology,Accessories,Webcam HD,125390.58,6,0,25147.22
ORD-00494,2022-06-09,CUST-1010,Ryan Munoz,Consumer,West,Technology,Phones,Smartphone Lite,79378.79,2,0.3,-11131.06
ORD-00889,2022-06-09,CUST-1027,Justin Baker,Home Office,South,Office Supplies,Supplies,Glue Stick,16772.96,11,0.05,2921.48
ORD-01727,2022-06-09,CUST-1280,Nathan Malone,Consumer,West,Office Supplies,Supplies,Scissors,988.12,7,0,168.64
ORD-01600,2022-06-10,CUST-1254,Barbara Dudley,Consumer,East,Furniture,Tables,Coffee Table,4342.71,1,0.05,311.52
ORD-00767,2022-06-11,CUST-1293,Jeremy Reed,Home Office,West,Furniture,Tables,Dining Table,106224.54,11,0.05,9274.03
ORD-00921,2022-06-11,CUST-1173,Joshua Cooke,Consumer,East,Technology,Copiers,Desktop Copier,46903.27,3,0,14120.51
ORD-01059,2022-06-12,CUST-1091,Matthew Mcmillan,Home Office,South,Technology,Accessories,Mechanical Keyboard,549257.9,12,0.15,92126.23
ORD-01260,2022-06-12,CUST-1238,David Davis,Corporate,North,Furniture,Tables,Conference Table,18484.89,2,0.2,-1502.21
ORD-01280,2022-06-13,CUST-1168,Alyssa Day,Consumer,South,Office Supplies,Labels,Sticker Sheet,1056.02,3,0,180.68
ORD-00655,2022-06-14,CUST-1266,Joshua Reed,Corporate,South,Technology,Accessories,Webcam HD,150943.08,5,0.2,-3164.18
ORD-00881,2022-06-16,CUST-1054,Mark Perez,Home Office,West,Office Supplies,Paper,Sticky Notes Pack,4504.0,3,0,491.88
ORD-01057,2022-06-16,CUST-1096,Anna Henderson,Consumer,North,Office Supplies,Paper,A4 Paper Ream,832.98,7,0,138.33
ORD-01215,2022-06-16,CUST-1043,Sherry Decker,Consumer,South,Technology,Phones,Smartphone Pro Max,33459.12,9,0,8892.35
ORD-00620,2022-06-18,CUST-1151,David Wright,Consumer,Central,Office Supplies,Paper,Sticky Notes Pack,383.19,4,0.05,35.01
ORD-01642,2022-06-18,CUST-1096,Anna Henderson,Consumer,South,Furniture,Chairs,Folding Chair,5008.85,1,0,1488.32
ORD-00787,2022-06-19,CUST-1181,Alexander Collins,Home Office,Central,Furniture,Tables,Conference Table,29181.19,2,0.05,4266.06
ORD-00986,2022-06-19,CUST-1259,Denise Davenport,Corporate,South,Technology,Accessories,Mechanical Keyboard,14279.52,11,0.15,223.93
ORD-01920,2022-06-19,CUST-1205,Erin Warner,Consumer,East,Furniture,Furnishings,Wall Clock,27866.86,2,0.1,3375.79
ORD-00027,2022-06-21,CUST-1220,Bailey Duran DDS,Consumer,South,Technology,Accessories,Wireless Mouse,64680.59,5,0.2,-10139.58
ORD-01339,2022-06-21,CUST-1228,Michael Warner,Home Office,North,Office Supplies,Fasteners,Push Pins Pack,1438.26,9,0.2,226.42
ORD-01669,2022-06-21,CUST-1168,Alyssa Day,Consumer,Central,Technology,Copiers,Office Copier Machine,41004.14,1,0.2,-2553.72
ORD-01814,2022-06-21,CUST-1197,Daniel Salinas,Consumer,West,Furniture,Chairs,Executive Office Chair,36249.13,7,0.2,6133.94
ORD-00091,2022-06-22,CUST-1259,Denise Davenport,Corporate,South,Furniture,Tables,Dining Table,64791.95,8,0.1,2512.53
ORD-00727,2022-06-23,CUST-1023,Ethan Adams,Home Office,Central,Furniture,Tables,Dining Table,48197.15,9,0.1,7650.19
ORD-00623,2022-06-25,CUST-1161,Paul Castaneda,Home Office,South,Technology,Copiers,Desktop Copier,269114.2,8,0,38125.83
ORD-01045,2022-06-25,CUST-1011,Monica Herrera,Home Office,North,Furniture,Bookcases,5-Shelf Bookcase,84045.95,6,0.05,9578.5
ORD-01404,2022-06-27,CUST-1259,Denise Davenport,Corporate,Central,Technology,Machines,Label Maker,34834.8,4,0.3,-4968.79
ORD-01464,2022-06-27,CUST-1254,Barbara Dudley,Consumer,South,Furniture,Tables,Conference Table,23928.84,4,0.2,-3382.73
ORD-01829,2022-06-27,CUST-1191,Debra Morton,Home Office,North,Office Supplies,Paper,Sticky Notes Pack,2793.86,9,0.2,91.24
ORD-00413,2022-06-28,CUST-1171,Jamie Walton,Consumer,West,Furniture,Chairs,Recliner Chair,8874.62,1,0.15,-69.39
ORD-00746,2022-06-28,CUST-1256,Kristen Davis,Consumer,North,Technology,Machines,All-in-One Printer,85115.02,5,0,6072.12
ORD-01720,2022-06-28,CUST-1266,Joshua Reed,Corporate,East,Office Supplies,Binders,Ring Binder Set,1051.61,3,0,56.08
ORD-01928,2022-06-28,CUST-1209,Dr. William Warren,Home Office,West,Office Supplies,Storage,Storage Box,10810.18,6,0.2,392.08
ORD-01779,2022-06-29,CUST-1220,Bailey Duran DDS,Consumer,East,Furniture,Chairs,Executive Office Chair,36025.22,4,0,10506.69
ORD-01836,2022-06-30,CUST-1281,Amanda Jones,Home Office,Central,Furniture,Tables,Dining Table,130570.01,11,0,31944.84
ORD-01792,2022-07-01,CUST-1278,Marie Christian,Corporate,East,Furniture,Chairs,Executive Office Chair,31913.25,10,0.3,-2691.16
ORD-01889,2022-07-01,CUST-1210,Brian Lee,Consumer,West,Office Supplies,Binders,Clip Binder,7377.7,11,0,441.62
ORD-00258,2022-07-02,CUST-1114,Crystal Johnson,Consumer,East,Furniture,Bookcases,Corner Bookcase,35336.37,6,0,6754.93
ORD-00656,2022-07-02,CUST-1056,Michael Lewis,Home Office,Central,Technology,Accessories,USB-C Hub,539675.14,12,0,186785.69
ORD-00359,2022-07-03,CUST-1128,Jason Powell,Home Office,South,Technology,Phones,Cordless Phone,236768.46,11,0,20776.02
ORD-00679,2022-07-03,CUST-1238,David Davis,Corporate,West,Technology,Copiers,Office Copier Machine,5233.43,1,0.05,17.06
ORD-01441,2022-07-03,CUST-1213,Melissa Martinez,Corporate,North,Technology,Machines,Scanner,567099.48,10,0.05,12216.22
ORD-01579,2022-07-03,CUST-1161,Paul Castaneda,Home Office,Central,Office Supplies,Binders,View Binder,13404.37,8,0.15,-904.16
ORD-00521,2022-07-04,CUST-1204,Joseph Coleman,Consumer,South,Furniture,Chairs,Executive Office Chair,91180.34,9,0.1,12757.08
ORD-01356,2022-07-04,CUST-1168,Alyssa Day,Consumer,East,Office Supplies,Fasteners,Paper Clips Box,3155.24,11,0,213.22
ORD-00447,2022-07-05,CUST-1188,Samantha Garcia,Corporate,Central,Technology,Phones,Smartphone Pro Max,54220.56,5,0.2,4795.6
ORD-00972,2022-07-05,CUST-1260,Mrs. Kristen Reyes,Consumer,East,Technology,Machines,Laser Printer,183901.91,8,0,28763.06
ORD-00047,2022-07-06,CUST-1241,Andrew Avila,Home Office,East,Technology,Machines,Label Maker,108913.68,11,0.3,-32357.46
ORD-00325,2022-07-06,CUST-1075,Amy Silva,Consumer,West,Office Supplies,Envelopes,Mailing Envelopes Pack,2451.75,2,0.2,365.5
ORD-00708,2022-07-06,CUST-1027,Justin Baker,Home Office,West,Technology,Machines,All-in-One Printer,115631.82,4,0,16337.27
ORD-01611,2022-07-06,CUST-1088,Christopher Bass,Home Office,West,Office Supplies,Envelopes,Padded Envelopes,10067.7,12,0.3,-1717.03
ORD-01893,2022-07-06,CUST-1054,Mark Perez,Home Office,West,Furniture,Bookcases,Modern Bookcase,118805.17,11,0,7635.39
ORD-00372,2022-07-08,CUST-1293,Jeremy Reed,Home Office,West,Office Supplies,Art,Whiteboard,724.69,2,0,165.64
ORD-00171,2022-07-10,CUST-1167,Alyssa Long,Corporate,West,Furniture,Bookcases,Corner Bookcase,82585.66,7,0.05,15535.1
ORD-00272,2022-07-10,CUST-1191,Debra Morton,Home Office,East,Furniture,Chairs,Folding Chair,101174.46,7,0.3,-5532.65
ORD-01998,2022-07-10,CUST-1274,Shelly Alexander,Corporate,Central,Technology,Phones,Smartphone X200,13254.27,5,0.15,2737.09
ORD-01658,2022-07-11,CUST-1002,Noah Rhodes,Consumer,East,Furniture,Chairs,Recliner Chair,52790.89,8,0.2,9618.55
ORD-01105,2022-07-12,CUST-1233,Christopher Parker,Corporate,West,Office Supplies,Labels,Label Roll,6334.31,10,0.3,-1002.19
ORD-01186,2022-07-13,CUST-1003,Angie Henderson,Consumer,North,Technology,Phones,Smartphone Pro Max,40088.33,6,0.05,1650.98
ORD-01432,2022-07-13,CUST-1223,Elizabeth Oliver DDS,Home Office,North,Furniture,Furnishings,Desk Lamp,52971.4,9,0.15,4032.71
ORD-00535,2022-07-15,CUST-1286,Elaine Brooks,Corporate,North,Furniture,Bookcases,5-Shelf Bookcase,109354.28,8,0,5643.59
ORD-01751,2022-07-15,CUST-1168,Alyssa Day,Consumer,South,Office Supplies,Art,Whiteboard,78.98,2,0,25.2
ORD-00505,2022-07-17,CUST-1040,Brittany Farmer,Corporate,Central,Technology,Copiers,Desktop Copier,147839.73,5,0.15,20219.32
ORD-01202,2022-07-18,CUST-1019,Lisa Jackson,Consumer,East,Furniture,Furnishings,Desk Lamp,49118.89,5,0,7478.07
ORD-01789,2022-07-18,CUST-1164,Jeffrey Johnson,Home Office,West,Office Supplies,Binders,Clip Binder,17711.67,12,0.2,-1209.72
ORD-00757,2022-07-19,CUST-1019,Lisa Jackson,Consumer,South,Office Supplies,Art,Sketch Pad,9210.74,12,0.15,85.25
ORD-00896,2022-07-19,CUST-1279,Shannon James,Home Office,East,Furniture,Chairs,Recliner Chair,140792.69,11,0.15,-1574.01
ORD-00320,2022-07-20,CUST-1218,Mark Brown,Home Office,South,Technology,Copiers,Desktop Copier,105285.9,2,0.05,-1109.87
ORD-01448,2022-07-20,CUST-1209,Dr. William Warren,Home Office,South,Office Supplies,Art,Whiteboard,6614.35,5,0.2,-73.43
ORD-00157,2022-07-21,CUST-1241,Andrew Avila,Home Office,East,Furniture,Bookcases,Corner Bookcase,8140.12,7,0,1043.83
ORD-00932,2022-07-21,CUST-1197,Daniel Salinas,Consumer,Central,Office Supplies,Envelopes,Padded Envelopes,3247.31,7,0,746.46
ORD-00997,2022-07-21,CUST-1295,Ryan Gonzalez,Consumer,North,Furniture,Tables,Coffee Table,102528.36,10,0.2,16149.62
ORD-01306,2022-07-21,CUST-1069,James Brown,Consumer,East,Technology,Phones,Smartphone Lite,8863.79,3,0.3,-1772.26
ORD-01645,2022-07-22,CUST-1239,Sara Johnston,Consumer,Central,Technology,Phones,Smartphone X200,583892.47,11,0.15,51147.24
ORD-00383,2022-07-23,CUST-1162,Jennifer Adkins,Consumer,West,Office Supplies,Paper,A4 Paper Ream,7416.69,4,0,459.28
ORD-00584,2022-07-23,CUST-1278,Marie Christian,Corporate,South,Technology,Accessories,Mechanical Keyboard,47536.87,5,0,3217.02
ORD-00761,2022-07-24,CUST-1228,Michael Warner,Home Office,Central,Office Supplies,Binders,View Binder,7791.11,5,0.2,-1456.3
ORD-00910,2022-07-24,CUST-1242,Matthew Moon,Consumer,Central,Office Supplies,Envelopes,Mailing Envelopes Pack,11346.59,8,0,1886.62
ORD-01712,2022-07-24,CUST-1262,Desiree Tyler,Consumer,Central,Technology,Phones,Smartphone X200,272068.21,8,0,16964.24
ORD-00662,2022-07-25,CUST-1002,Noah Rhodes,Consumer,West,Office Supplies,Envelopes,Mailing Envelopes Pack,573.35,1,0.05,59.98
ORD-00665,2022-07-25,CUST-1198,Spencer Haynes,Corporate,East,Office Supplies,Art,Whiteboard,4722.08,3,0,417.24
ORD-00863,2022-07-25,CUST-1267,Kimberly Gibson,Consumer,East,Furniture,Chairs,Executive Office Chair,9938.73,4,0.05,964.2
ORD-00905,2022-07-25,CUST-1096,Anna Henderson,Consumer,East,Technology,Accessories,Webcam HD,14386.26,9,0.3,-1874.2
ORD-01293,2022-07-25,CUST-1146,Joyce Solis,Home Office,East,Technology,Copiers,Office Copier Machine,430892.29,10,0.05,46096.11
ORD-00337,2022-07-26,CUST-1167,Alyssa Long,Corporate,East,Office Supplies,Fasteners,Stapler,17260.95,9,0.15,171.95
ORD-00560,2022-07-26,CUST-1213,Melissa Martinez,Corporate,West,Technology,Accessories,Mechanical Keyboard,12441.57,9,0.15,1889.52
ORD-00660,2022-07-26,CUST-1005,Cristian Santos,Corporate,North,Technology,Phones,Smartphone X200,95139.31,2,0.1,22102.32
ORD-00710,2022-07-26,CUST-1221,Courtney Mills,Home Office,South,Technology,Copiers,Office Copier Machine,36505.0,6,0,5452.52
ORD-00825,2022-07-26,CUST-1061,Victoria Garcia,Corporate,West,Furniture,Chairs,Recliner Chair,3748.31,1,0.1,304.88
ORD-01301,2022-07-26,CUST-1219,Justin Torres,Corporate,East,Office Supplies,Paper,Printer Paper Bulk,2440.9,5,0,360.11
